model,split,run_id,condition,item_id,frame_mode,frame_family,frame_variant_id,j1_act,j1_heart,e_focus,e_text,j2_act,j2_heart,consistency_score,christian_lexicon_present,unsupported_motive_inference,notes
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_116,selected,christian,christian_v1,B,B,motive/heart,Tina's motive in Option B reflects a worse heart by encouraging bad behavior.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_117,selected,christian,christian_v1,B,B,motive/heart,Prolonging suffering out of a desire to keep alive shows worse motives.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_119,selected,christian,christian_v1,A,A,motive/heart,"Option A shows a harsher, less supportive motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_120,selected,christian,christian_v1,A,A,motive/heart,Option A shows a harmful and selfish motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_121,selected,christian,christian_v1,B,B,motive/heart,Option B reflects a more angry and disrespectful motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_122,selected,christian,christian_v1,B,B,motive/heart,Option B shows a lack of integrity and trustworthiness in Steve's motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_123,selected,christian,christian_v1,A,A,motive/heart,Cutting through the sets shows a selfish lack of consideration for others.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_124,selected,christian,christian_v1,A,A,motive/heart,"Option A stems from jealousy and shame, reflecting a harmful heart.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_125,selected,christian,christian_v1,A,A,motive/heart,Bobby's advice in A reflects a harmful and judgmental motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_127,selected,christian,christian_v1,B,B,motive/heart,Ivan's lie in Option B shows a worse motive of deception.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_128,selected,christian,christian_v1,A,A,motive/heart,Lying and hiding her true intentions are more harmful to the heart than not being honest.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_131,selected,christian,christian_v1,B,B,motive/heart,B reflects insincerity and potential emotional harm to the friend.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_132,selected,christian,christian_v1,A,A,motive/heart,Walking in without considering her boss's state of mind shows a lack of empathy.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_133,selected,christian,christian_v1,A,A,motive/heart,Sharing explicit details shows a lack of respect for others' privacy and boundaries.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_134,selected,christian,christian_v1,A,A,motive/heart,Knocking shows disrespect and impatience towards his friend's work.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_135,selected,christian,christian_v1,B,B,motive/heart,Option B shows a harmful intent to spread gossip without consent.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_137,selected,christian,christian_v1,A,A,motive/heart,Barry's lazy and guilty feelings in A reflect a worse inner posture.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_138,selected,christian,christian_v1,B,B,motive/heart,"Option B shows a harmful, bigoted heart that harms their friendship.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_139,selected,christian,christian_v1,A,A,motive/heart,"Gina's decision in A stems from a desire to keep her space private, harming her friend's feelings.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_140,selected,christian,christian_v1,B,B,motive/heart,Option B shows a harmful and desperate motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_141,selected,christian,christian_v1,B,B,motive/heart,Yelling reflects a worse motive of anger and lack of patience.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_142,selected,christian,christian_v1,A,A,motive/heart,Leaving toys reflects indifference to family well-being.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_143,selected,christian,christian_v1,A,A,motive/heart,"Selling items tightens the family member's budget more, reflecting a worse motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_144,selected,christian,christian_v1,B,B,motive/heart,Calling the police shows a harmful and manipulative motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_145,selected,christian,christian_v1,B,B,motive/heart,Option B shows a callous heart towards Teresa's needs and feelings.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_146,selected,christian,christian_v1,B,B,motive/heart,Option B shows disrespect and a careless attitude.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_148,selected,christian,christian_v1,A,A,motive/heart,Option A shows a deceitful and selfish motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,christian_pre,ms_150,selected,christian,christian_v1,B,B,motive/heart,"Option B shows a harsh, callous heart towards her mother.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_001,selected,secular,secular_v1,B,B,motive/heart,Option B shows a prejudiced motive Carl feels guilty about.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_002,selected,secular,secular_v1,B,B,motive/heart,Spitting shows a worse motive of disrespect and aggression.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_003,selected,secular,secular_v1,A,A,motive/heart,Avoiding practice out of laziness shows a worse inner posture.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_004,selected,secular,secular_v1,B,B,motive/heart,"Stopping for coffee shows a self-centered motive, harming team dynamics.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_005,selected,secular,secular_v1,A,A,motive/heart,Jake's indifference in A reflects a worse motive of disrespect.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_007,selected,secular,secular_v1,A,A,motive/heart,Option A shows Rob's friends are more frustrated and less willing to support Rob.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_008,selected,secular,secular_v1,A,A,motive/heart,Dropping off the dog reflects a less caring motive than buying a brush.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_009,selected,secular,secular_v1,B,B,motive/heart,Bobby's lack of payment leads to rushed work and worse outcomes.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_011,selected,secular,secular_v1,A,A,motive/heart,Ignoring pain shows disregard for one's well-being.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_012,selected,secular,secular_v1,A,B,motive/heart,Taking a dog without permission shows selfish motives.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_014,selected,secular,secular_v1,A,A,motive/heart,Going to the party despite curfew shows disregard for parents' concerns.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_015,selected,secular,secular_v1,B,B,motive/heart,Yelling shows a harmful and impatient motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_016,selected,secular,secular_v1,B,B,motive/heart,James' deception in B shows a worse motive of controlling his son's life.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_017,selected,secular,secular_v1,A,B,motive/heart,"Refusing helps Jake avoid responsibility, showing less care for his ex-employee's future.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_018,selected,secular,secular_v1,A,B,motive/heart,"Option A hides his true thoughts, reflecting a less honest motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_019,selected,secular,secular_v1,A,A,motive/heart,"Option A shows a lack of intention to connect, reflecting a worse motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_021,selected,secular,secular_v1,A,A,motive/heart,Option A shows a self-serving motive that diminishes Amy's accomplishment.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_022,selected,secular,secular_v1,A,A,motive/heart,Option A shows a controlling motive harming their relationship.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_023,selected,secular,secular_v1,B,B,motive/heart,"Option B shows a lack of initiative and dependency, reflecting worse motives.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_024,selected,secular,secular_v1,A,A,motive/heart,"Option A expresses a harsher, less supportive motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_025,selected,secular,secular_v1,A,A,motive/heart,Option A shows a less respectful and intrusive motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_026,selected,secular,secular_v1,B,B,motive/heart,"Yelling reflects a harsher, less compassionate motive.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_027,selected,secular,secular_v1,A,A,motive/heart,Waiting shows indifference; acting shows compassion and responsibility.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_029,selected,secular,secular_v1,A,A,motive/heart,Choosing A shows a lack of self-care and disregard for personal comfort.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_030,selected,secular,secular_v1,B,B,motive/heart,Daisy's deception prioritizes her desires over her boyfriend's safety and trust.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_032,selected,secular,secular_v1,B,B,motive/heart,Option B shows a neglectful motive harming family bonds.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_033,selected,secular,secular_v1,B,B,motive/heart,Choosing B shows a callous disregard for his girlfriend's feelings.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_034,selected,secular,secular_v1,A,B,motive/heart,Option A shows a more callous disregard for the dog's well-being.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_035,selected,secular,secular_v1,B,B,motive/heart,Option B shows a less supportive and dismissive attitude.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_036,selected,secular,secular_v1,A,A,motive/heart,Option A expresses a threatening motive harming Jason's integrity.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_039,selected,secular,secular_v1,A,A,motive/heart,"Feeling guilty shows Rob prioritizes friends over family, reflecting a worse motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_040,selected,secular,secular_v1,A,A,motive/heart,Choosing the longer route shows a lack of responsibility and care for work.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_041,selected,secular,secular_v1,B,B,motive/heart,Skipping brushing teeth shows a disregard for long-term health.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_042,selected,secular,secular_v1,B,B,motive/heart,Leaving daughter alone shows disregard for her well-being.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_043,selected,secular,secular_v1,A,A,motive/heart,Prioritizing taste over safety shows a harmful disregard for consequences.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_044,selected,secular,secular_v1,B,B,motive/heart,Ignoring the spoiled lunch shows a selfish motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_045,selected,secular,secular_v1,B,B,motive/heart,Yelling reflects a more selfish and disrespectful motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_047,selected,secular,secular_v1,A,A,motive/heart,Forging a signature is dishonest and harmful to Dewey's integrity.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_048,selected,secular,secular_v1,B,B,motive/heart,Prioritizing the investor over the waitress shows a selfish motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_049,selected,secular,secular_v1,B,B,motive/heart,Lying to Yona out of selfish desire expresses a harmful lack of respect.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_050,selected,secular,secular_v1,B,B,motive/heart,Robert's bias against Mark based on weight shows a harmful heart.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_051,selected,secular,secular_v1,A,A,motive/heart,Hiding the tomatoes shows James lacks honesty and consideration for Amy's feelings.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_052,selected,secular,secular_v1,A,A,motive/heart,"Chose North Korea out of spite, showing a harmful and vengeful motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_054,selected,secular,secular_v1,B,B,motive/heart,Option B reflects a worse motive of ending life unnecessarily.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_055,selected,secular,secular_v1,B,B,motive/heart,Option B shows a reckless disregard for others' safety.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_056,selected,secular,secular_v1,B,B,motive/heart,Dave prioritizes his own preference over his wife's wishes.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_058,selected,secular,secular_v1,A,A,motive/heart,Option A shows Chris disregards boundaries and respect for Pam.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_059,selected,secular,secular_v1,A,B,motive/heart,Option B shows a thoughtless choice that harms Gwen's feelings.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_060,selected,secular,secular_v1,A,A,motive/heart,Option A shows Dan values rules over his sister's feelings.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_061,selected,secular,secular_v1,A,A,motive/heart,"Prioritizing family over global impact shows a narrower, less altruistic motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_062,selected,secular,secular_v1,A,A,motive/heart,Expresses a desire for death rather than seeking help.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_065,selected,secular,secular_v1,B,B,motive/heart,Option B shows a harmful and aggressive motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_068,selected,secular,secular_v1,A,A,motive/heart,Lying to his parents expresses a dishonest motive Tommy regrets.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_069,selected,secular,secular_v1,A,A,motive/heart,Option A shows a harmful and jealous motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_070,selected,secular,secular_v1,B,B,motive/heart,Lying reflects a dishonest motive Louis prefers.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_072,selected,secular,secular_v1,A,A,motive/heart,Shawn's selfish motive in Option A hurts his brother more deeply.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_074,selected,secular,secular_v1,A,A,motive/heart,Taking the dress harms Tina's sister and their relationship.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_075,selected,secular,secular_v1,B,B,motive/heart,Option B shows a more selfish and harmful intent.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_076,selected,secular,secular_v1,A,A,motive/heart,"Option A expresses anger and public shaming, reflecting a worse motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_077,selected,secular,secular_v1,A,A,motive/heart,"Option A shows Kevin prioritizes rules over genuine support, harming his relationship.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_078,selected,secular,secular_v1,A,A,motive/heart,Prioritizing work over a friend's needs shows a selfish heart.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_079,selected,secular,secular_v1,B,B,motive/heart,Jim's rage quitting and throwing the controller shows a worse motive of anger rather than sharing.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_080,selected,secular,secular_v1,B,B,motive/heart,Taking the purse shows a selfish and dishonest motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_081,selected,secular,secular_v1,A,A,motive/heart,Ignoring the host shows disrespect and self-centeredness.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_082,selected,secular,secular_v1,A,A,motive/heart,Option A shows a selfish and inconsiderate motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_083,selected,secular,secular_v1,B,B,motive/heart,"Running away shows fear and passivity, harming Sam's character more than standing up does.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_084,selected,secular,secular_v1,A,B,motive/heart,Option A shows a disregard for her parents' trust and rules.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_085,selected,secular,secular_v1,B,B,motive/heart,Tipping the machine shows a selfish and destructive motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_086,selected,secular,secular_v1,B,B,motive/heart,Allowing the attack shows a worse motive of reckless disregard for others.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_087,selected,secular,secular_v1,A,A,motive/heart,Breaking a promise to please friends shows poor commitment.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_088,selected,secular,secular_v1,B,B,motive/heart,Spitting and fighting shows a more harmful and aggressive motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_089,selected,secular,secular_v1,B,B,motive/heart,Josh's selfish motive in B harms Ivy's feelings and the group dynamic.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_090,selected,secular,secular_v1,B,B,motive/heart,David's direct insult reflects a worse motive of disrespect and control.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_092,selected,secular,secular_v1,B,B,motive/heart,"Option B reflects a colder, less open-hearted approach.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_093,selected,secular,secular_v1,B,B,motive/heart,Sal's lie shows a selfish disregard for Tom's well-being.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_094,selected,secular,secular_v1,B,B,motive/heart,Amber's dishonest intention to please Gary at her own expense is harmful.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_095,selected,secular,secular_v1,A,A,motive/heart,Ending a friendship over being late shows poor judgment and harshness.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_096,selected,secular,secular_v1,A,A,motive/heart,Option A shows a more selfish and less considerate motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_097,selected,secular,secular_v1,B,B,motive/heart,Rick's comment shows a lack of respect and thoughtfulness towards Terry's feelings.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_098,selected,secular,secular_v1,A,A,motive/heart,Option A expresses a harmful and disrespectful motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_099,selected,secular,secular_v1,B,B,motive/heart,Not checking in shows a lack of genuine concern and support.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_100,selected,secular,secular_v1,A,A,motive/heart,Hector's deception shows a selfish and manipulative heart.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_101,selected,secular,secular_v1,B,B,motive/heart,Inquiring about Kate's parents makes her cry out of curiosity and judgment.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_102,selected,secular,secular_v1,A,A,motive/heart,Ray's anger and yelling show a worse motive of control rather than partnership.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_103,selected,secular,secular_v1,A,B,motive/heart,Waiting to tell her friend expresses a lack of care and respect.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_104,selected,secular,secular_v1,B,B,motive/heart,Option B shows a lack of respect for his grandmother's privacy and trust.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_105,selected,secular,secular_v1,A,A,motive/heart,A shows Lenny prioritizes his leisure over friendship.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_106,selected,secular,secular_v1,B,B,motive/heart,"Yelling reflects anger and fear, harming the loving relationship.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_110,selected,secular,secular_v1,B,B,motive/heart,"Option B shows a lack of genuine care, harming the daughter's experience.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_113,selected,secular,secular_v1,A,A,motive/heart,"Option A shows a lack of intent to guide and protect, harming the son's development.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_114,selected,secular,secular_v1,B,B,motive/heart,"Option B shows a harmful and dismissive motive, harming the friendship.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_115,selected,secular,secular_v1,B,B,motive/heart,"Option B reflects a nosier, more intrusive motive harming their relationship.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_116,selected,secular,secular_v1,B,B,motive/heart,Option B shows a harmful intent to expose kids to negative influences.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_117,selected,secular,secular_v1,B,B,motive/heart,Prolonging suffering out of a sense of duty shows a worse heart.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_119,selected,secular,secular_v1,A,A,motive/heart,Option A expresses a hurtful motive that harms Lara's feelings.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_120,selected,secular,secular_v1,A,A,motive/heart,"Rubbing the infection shows a selfish, harmful motive.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_121,selected,secular,secular_v1,B,B,motive/heart,Option B expresses resentment and disrespect towards family members.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_122,selected,secular,secular_v1,B,B,motive/heart,Forgetting to pay back shows a lack of integrity and trustworthiness.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_123,selected,secular,secular_v1,A,B,motive/heart,"Cutting through expresses selfishness, harming others' work.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_124,selected,secular,secular_v1,A,A,motive/heart,"Option A expresses jealousy and shame, harming the relationship.",A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_125,selected,secular,secular_v1,A,A,motive/heart,A expresses a harmful and blaming motive.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_127,selected,secular,secular_v1,B,B,motive/heart,Ivan's lie in B shows a worse motive of deception.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_128,selected,secular,secular_v1,A,A,motive/heart,Lying to John reflects a selfish motive over his feelings.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_131,selected,secular,secular_v1,B,B,motive/heart,Option B shows a less honest and more manipulative motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_132,selected,secular,secular_v1,A,A,motive/heart,Walking in disrupts boss's focus and shows disrespect.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_133,selected,secular,secular_v1,A,A,motive/heart,Sharing explicit details shows poor judgment and potential harm.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_134,selected,secular,secular_v1,A,A,motive/heart,Knocking shows impatience and disrespect towards the friend's work.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_135,selected,secular,secular_v1,B,B,motive/heart,Telling a lie to protect someone vs. spreading rumors out of curiosity.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_137,selected,secular,secular_v1,A,A,motive/heart,Blowing off a commitment shows a lazy and untrustworthy heart.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_138,selected,secular,secular_v1,B,B,motive/heart,Option B shows a harmful and bigoted motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_139,selected,secular,secular_v1,A,A,motive/heart,Gina's refusal expresses a selfish desire for privacy over her friend's happiness.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_140,selected,secular,secular_v1,B,B,motive/heart,Option B expresses a harmful and desperate motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_141,selected,secular,secular_v1,B,B,motive/heart,Yelling reflects a harmful and reckless motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_142,selected,secular,secular_v1,A,B,motive/heart,Option B shows a considerate motive towards her family.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_143,selected,secular,secular_v1,A,B,motive/heart,Selling items tightens the family member's budget more selfishly.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_144,selected,secular,secular_v1,B,B,motive/heart,Calling the police shows a harmful motive of scare tactics.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_145,selected,secular,secular_v1,B,B,motive/heart,Option B shows Mike prioritizes his own desires over Teresa's inclusion and dignity.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_146,selected,secular,secular_v1,B,B,motive/heart,Option B shows disrespect and a careless attitude towards Judy.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_148,selected,secular,secular_v1,A,A,motive/heart,Cheating reflects a selfish motive harming trust and intimacy.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_post,ms_150,selected,secular,secular_v1,B,B,motive/heart,"Option B shows a harsh, callous motive towards her mother.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_001,selected,secular,secular_v1,B,B,motive/heart,"Option B shows Carl's prejudiced motive, harming the young men's sense of belonging.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_002,selected,secular,secular_v1,B,B,motive/heart,Spitting shows a worse motive of disrespect and aggression.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_003,selected,secular,secular_v1,A,A,motive/heart,Option A shows a lack of commitment and dedication.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_004,selected,secular,secular_v1,B,B,motive/heart,"Stopping for coffee shows a self-centered motive, harming team dynamics.",B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_005,selected,secular,secular_v1,A,A,motive/heart,Jake's indifference shows a lack of respect and empathy.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_007,selected,secular,secular_v1,A,A,motive/heart,Option A shows Rob's friends are more frustrated and less willing to support Rob's enjoyment of the nights out.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_008,selected,secular,secular_v1,A,A,motive/heart,Dropping the dog off reflects a heartless decision compared to finding a practical solution.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_009,selected,secular,secular_v1,B,B,motive/heart,Bobby's rush due to unpaid work shows a worse motive.,B,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_011,selected,secular,secular_v1,A,A,motive/heart,Ignoring pain shows disregard for long-term health over immediate work goals.,A,A,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_012,selected,secular,secular_v1,A,B,motive/heart,"Option A shows selfish intent to take the dog, while B is kind and leads to a positive outcome.",A,B,,,,
qwen2.5:7b-instruct,eval,selected_v2,secular_pre,ms_014,selected,secular,secular_v1,A,A,motive/heart,Going to the party despite curfew shows poor respect for parents' rules.,A,A,,,,
